,TCGA-3L-AA1B-01A-11R-A37K-07,TCGA-4N-A93T-01A-11R-A37K-07,TCGA-4T-AA8H-01A-11R-A41B-07,TCGA-5M-AAT4-01A-11R-A41B-07,TCGA-5M-AAT5-01A-21R-A41B-07
55684,6.68117566205665,7.16929998842962,6.30472612460948,7.05067061069408,6.84119856430103
84270,4.28794670948749,5.78043453585365,5.15586780403666,5.69687244963442,5.69169899368767
203197,2.95494611561896,2.10621365738671,1.55852220512688,2.74179450264165,2.55608125479723
203238,-0.530698110890161,-0.884936835643294,-0.653810545907731,0.57483853103723,-0.651642302519069
54981,4.66670569924204,5.1453464135408,3.83418114619512,4.02632860076087,3.24528474392205
169436,-2.68067526513967,-3.09624800851569,-2.48556139092078,-2.55612144188663,-3.98712304298236
158067,-1.79063517434916,-0.767747395021612,-3.14428441587829,-0.300465077953119,-3.33874984536775
11092,1.83247686284979,2.15406641382644,1.81070287332743,2.20900234629214,-0.00172056486913009
735,-4.19885415077082,-5.48858244352364,-4.33288391613259,-6.64385618977472,-4.76975786514908
56934,-3.84619903294342,-4.54438759022954,-3.96082183621761,-5.26476547059719,-5.16820888825246
770,2.13088409720698,0.495998404032305,0.808426390192695,1.57491586200978,-0.538350325230404
771,5.67196965299643,7.64352676543431,7.52557852649452,5.1874278377959,5.08164092725735
377677,2.38458245629105,2.83727676862898,3.45670366548381,2.49453133096757,2.11004081622986
23632,-2.40223778628605,-0.0737481163685564,-0.196503606213542,-1.09288915064968,-1.73577868645019
759,-6.64385618977472,-0.531923386426457,3.37095355902438,-6.64385618977472,-0.613717136205257
760,3.94331438955927,5.11907925294668,5.97550232813786,3.47489482754317,4.88354667991234
761,-0.620884330869803,-0.0159143472412478,0.611548971019277,-0.642879130409674,-1.28019624587314
762,-4.37246490697783,0.13179626683046,4.03454150393216,-6.64385618977472,3.81631243958127
763,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
340591,3.88083885582876,3.93489111215052,3.81027841505812,3.93954895175951,4.09917152910307
11238,1.31270183787904,-0.635725814319577,0.212185402628459,0.412282040212983,-0.404572705694965
765,-1.3647921907717,-6.64385618977472,-6.64385618977472,-6.64385618977472,-1.82556287090952
766,-1.57389482570597,-1.72703156067528,1.12300698520476,-0.914118810934176,-1.03006262493925
767,1.85646759248873,-2.823338116675,0.353198839336578,1.98809452310009,1.65312861753602
768,5.24384087566962,0.860303385952808,4.12251283013901,5.9187757756569,3.40497290139402
81617,5.80274804590705,2.21270548843084,2.79320185829945,1.28078487026162,1.94365857360779
51719,5.82893790570496,5.6665062802419,5.44864595391685,5.27400550286569,5.33340777432614
56997,5.31426441899771,6.15852906781705,5.53918799733766,5.77393313518171,5.90119470841842
23523,5.33399434825631,4.91866273148696,4.98795031248268,5.01868076847276,5.45463696095791
91768,3.80454941234386,0.0386654086125386,1.2627956884864,1.50982240438801,1.79050912428358
81928,3.45015641015522,3.07324328602869,1.33714327097027,2.4220479494252,3.07523914459065
9478,-0.0537507075251693,2.1052926567285,-6.64385618977472,0.326416584436629,-0.287210227130887
51475,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
57010,1.45019345265904,2.12013220464824,-1.33587350287828,-4.09451524491545,-1.52357966706123
56344,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
164633,0.971620147917339,-3.82459383248507,-2.0322480678225,-4.13366214216134,-2.82737750854663
26256,0.173890957338584,-0.314894528769509,-1.4547081096222,-0.162359015567438,-0.114685797689798
57685,3.27317795497838,-1.40121828004893,-0.298609515171743,0.625438734546596,0.652455316477383
773,-2.13667957787408,-3.90023773546841,-5.43210060595486,-4.11437556313259,-3.79622862746193
774,-4.29429934880642,-6.64385618977472,-5.88348733444679,-5.76518121522271,-5.54261712638189
775,2.13937696948871,2.4229361148134,3.65663595164692,0.80640176590044,-1.40294000238998
776,3.15507750323458,2.08319274932685,2.14227622883893,2.23077928469265,2.50209548393424
777,-4.17261205646283,-6.64385618977472,-5.0211760558523,-4.30013458392164,-5.67005710179284
778,-2.73908666551476,-2.93088335813027,-2.86570747323668,-5.29560330847419,-4.69221916779517
8913,-0.553289573419907,-5.70138060780998,-4.91625551760971,-6.64385618977472,-4.48507169056503
8912,2.8113443658739,0.380336219801029,0.43715088981408,1.7452140642901,1.79593712369751
8911,-2.33889576342527,-5.93448866024024,-6.04492520608482,-5.47791802533462,-4.61630921415001
779,-4.40239473393255,-6.64385618977472,-4.83552759811804,-5.63795789390567,-5.55828332111527
781,-1.57332813679932,-6.64385618977472,-4.74181119289091,-4.8422193279369,-4.89178763126506
9254,2.83556269883975,0.175891834248371,2.59867383607784,-1.19341458929004,0.309688451249051
55799,-1.95679404402754,-5.73113361922067,-6.64385618977472,-3.479738472565,-5.0462273756527
93589,1.61448055667116,0.7181234628536,-0.742904430898843,1.28177908802992,-0.634092824742483
782,1.84124150033332,2.22821460685713,1.38436371183611,1.80929708545739,1.13064080723626
783,0.865972413123618,-0.409441014500043,0.918808550630927,-0.934473182669226,-1.27046583121165
784,5.06980580408795,5.30453368695736,5.11364076771953,4.54197580175613,4.03224414290871
785,-0.669758709309281,-3.68597619027815,-1.95207064178247,-5.27247889491881,-1.13221368045703
786,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.05467903880009,-4.61984612067686
10369,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
10368,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
27092,-2.74866679493172,0.350345679599577,0.696469043376331,1.07522287433683,-2.00219768126213
27091,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
59285,-2.61324911979717,-6.64385618977472,-6.64385618977472,-5.0309876007065,-6.64385618977472
59284,-4.7608752632171,-6.64385618977472,-6.64385618977472,-4.9825193724452,-6.64385618977472
59283,-6.64385618977472,-4.06488043586046,-6.64385618977472,-6.64385618977472,-4.76109959101005
27101,4.86771986500249,5.25087418768163,4.81517220200383,5.47458746719912,5.75947863974017
23705,2.25672652909562,-0.65262262021573,-2.28856762994675,-0.948334882668757,1.24108833600674
253559,-5.51850625206107,-5.76516996511171,-1.302357644012,-6.64385618977472,-6.64385618977472
57863,0.213656774350284,-2.43372811743253,-4.2044603904474,-6.64385618977472,-5.64955562625897
199731,3.14497703768012,4.06122493789953,0.207214370646078,3.26226764689194,1.64321486078338
93664,3.65275408854636,1.30364819931354,2.83413728066149,0.205520631902372,1.85459205297281
8618,4.04393253042913,0.297795224449884,-0.15988487117217,1.62593845068149,3.28355272584059
790,4.89575456979093,3.72318457102184,3.98960562680051,5.3734581049999,4.46036294424074
285782,-3.08246591258605,-6.64385618977472,-3.24605517356989,-3.88350379259257,-2.55200333788476
793,-2.57123793225529,-5.32871119726586,-2.3077279105566,5.81349066101163,-4.09694365304561
794,1.82190786670304,1.42882345886028,-6.64385618977472,3.8433169767946,-1.4144754969885
796,3.85624782371741,-2.60240793253325,2.01520093391327,-2.65404269431706,2.17911640036946
797,-3.76565980318927,-4.43872835893086,-1.27257785963677,-4.47554763824754,-6.64385618977472
57658,5.23324286067106,5.81810509263983,5.58147700021319,4.71363456595909,4.26705119216279
10241,5.70888165262861,5.67253865070428,5.24475140428773,5.75539756479,5.32552948762246
10203,2.01804195934483,0.0405920115548958,-0.536467128221634,0.584571342843192,-0.150165770127346
799,-3.44795127332163,-6.64385618977472,-5.10208409367617,-4.91635021745497,-6.64385618977472
800,6.20198698326955,3.6537195447238,3.78870386432119,4.9138378008547,4.83069081610303
255022,-3.74303651202955,-6.64385618977472,-5.19435796449788,-4.26910034461218,-6.64385618977472
51063,3.30557294291878,1.58899544448574,2.05425085844771,2.20980353636172,1.15078663738232
119395,-4.82444804137838,-3.78021743002375,0.996991273165678,-2.09537896049637,-3.02039838904609
801,7.33933016381843,6.72734048138619,7.55313517645828,6.95988298752329,6.50429085079748
805,8.97279915650948,8.93876923967303,8.53084069152954,8.34984969625851,8.98577091054504
808,7.34381149673346,7.35568320293271,7.71635961458266,7.05358836627161,7.60555294255999
810,2.8425455149366,-3.94709328655302,1.54209742745969,-3.47632527395228,0.906418312169731
91860,4.96239138326098,4.45682874737322,4.82107321931352,4.26276127863787,5.00445540072403
51806,-3.97804633426339,-6.64385618977472,-3.63937994003806,-6.64385618977472,-6.64385618977472
163688,-0.521234776267474,-3.70359244105483,-1.59781641611205,-1.45133196079064,-3.08534571574107
83698,-5.78157449276176,-6.64385618977472,-5.57425375298622,-6.64385618977472,-6.64385618977472
125972,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
811,9.31927783584801,9.82109936318554,9.50935908719367,9.6414817339944,9.72362402158415
813,6.04225989529958,4.75885190710117,5.28378172459579,6.15705687262637,5.59267687248269
50632,-6.64385618977472,-3.00252362339086,-6.64385618977472,-6.64385618977472,-4.29006689335111
57118,2.1291686535112,2.51432549564742,2.97378311600528,3.14272227124533,1.57403125774774
57172,-3.08690826142357,-3.96929953737458,-6.64385618977472,-5.08691530796675,-4.21526947495849
8536,4.29038241086541,4.34803309697595,2.93459007783856,2.78226241006427,4.034486868059
815,-2.71481144318692,-3.0648306835626,-5.40383957551282,-4.28867092228881,-4.73741114170785
816,-2.96786857079874,-4.54480080926847,-4.96033569888861,0.838510336878983,-4.45077956252742
817,4.01273104897315,3.21706837598275,3.8492916546823,2.91310377883092,2.99835751516962
818,4.51981963090065,4.77289892967983,4.95286775528417,4.57353194526844,3.35167275237037
55450,6.38613225100936,6.00468159251718,5.72392673016047,5.14270755490901,5.14410930439454
94032,-0.715259429927025,-0.984499279782921,-0.471317398896862,-0.425819674893278,-1.03299007279133
814,-0.65332787336819,-3.37168487077602,-3.51547071432706,-5.21749691683582,-2.33834373336565
84254,2.81408465823369,3.63444242444136,3.50224114330186,3.5217920014728,3.26471356722708
10645,4.87589078291626,4.61058226340649,4.68759752707399,4.55549663557002,4.72104141294963
79012,-1.04958046246417,-2.7977738706672,-4.10821295540972,1.20609161066992,0.709526395340164
819,5.36657019627977,5.18226159484892,4.48444790048415,5.25354650665089,5.03986431875998
820,-6.64385618977472,-3.89103662649369,-6.64385618977472,-3.94027907030326,-3.81167098289598
23271,2.62658077062312,1.5822961016256,2.25397264136138,2.15065680387323,1.89264867515465
157922,3.12733434397709,2.18389246556654,2.7350996465158,3.24547082946407,2.59971800313275
23261,5.45371819748913,5.37441498025754,5.72886309024507,4.89817115865928,4.93996540831184
23125,4.06767019821031,3.67672889887634,5.07883525152591,3.68122199268828,3.62407063848577
55832,5.13195243604587,4.08865620707321,4.95351461442432,4.78090495614612,4.79621131732773
23066,-0.107262076464233,-2.2175934179944,-2.27583793983239,-1.84571477832166,-2.50569320486949
124583,6.95552314451561,6.93413614984831,6.70951729506844,6.68275728572582,6.21632955162618
821,8.29982607975243,7.42413313965355,7.37790715315745,7.70536254971658,8.29018135011128
10487,7.37000617011927,6.95581383199285,7.77491172670711,7.22275015967492,8.46707942403611
10486,0.949501667424921,1.70619676569989,-1.2985623447942,-0.805769597428675,-0.648279700969161
822,7.60194283600313,8.78146591712951,8.12883519037228,7.94932692175158,6.80678421026838
11132,4.72994114290857,4.5401112136653,4.05250217695612,4.64674273534972,4.92434307706204
11131,-3.42652253845819,-3.40105753499828,-4.11160668926924,-2.94197134028714,-3.72391539125111
147968,3.89634578439025,4.63685282198194,5.46115152343752,4.51825329024278,4.2961306388499
92291,1.54293990021125,-1.58501587167714,-0.569076727658044,0.190636171066057,1.69316715973473
440854,-1.95622727150418,-5.75228008529498,-3.2271695095161,-0.207852167416028,-3.154291426995
823,7.15332610981607,7.32220883550856,7.33525071371448,7.04589242543933,7.47791363481095
824,6.3665580693203,6.8561195246742,7.15702275583217,6.42453452482485,5.68007858741112
825,3.11481551135916,3.46743626134027,3.45725755887268,3.04571671713524,1.76709031769317
726,5.51346514477664,6.49280452685997,6.17610794424701,5.69308005563279,5.54643295201411
827,4.32368842138717,2.47566978892126,-0.513887877335208,0.617516077714886,3.85759856031526
23473,3.56205524408779,2.92928250384159,2.87973306910207,2.61768740561757,2.82830140730763
388743,4.83640592268781,6.46450412489933,5.98910702625317,5.00802194637582,4.7477789268793
10753,1.71384703754433,-2.75452001497573,3.75313768757313,1.46422612648293,-3.09216678889248
826,8.93900446690271,8.66074814693031,9.32765009506855,7.99990326444362,8.54792809247681
84290,-4.18752586026752,-6.64385618977472,-6.64385618977472,-6.64385618977472,-3.47869145803702
4076,6.58623076805866,5.66581552635067,5.99470766473423,6.26310929669735,6.48397472951278
65981,3.31495949955442,3.57262899391811,3.04835766495993,2.35461066639673,2.29207221410811
84698,0.567627968303264,-2.27692179006974,-1.45835776323468,-3.19812992391449,-2.19390103917992
133690,-4.13193136491122,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.27291882995005
828,3.16508438498423,4.26907346558963,4.87203389416114,2.92039219594548,2.63552441280707
829,6.33141802444538,5.61945661568049,6.22968981958636,6.00592135198968,6.14111365528014
830,6.84098431486404,5.9630219316101,6.03926447335749,6.41169365702408,5.83821242207953
93661,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
832,7.57536488121482,6.87039166395597,7.56310646827905,6.82966867571432,7.05671417144466
29775,5.96190825345098,4.21176310510555,4.80561018815142,3.97523184012099,5.02372460945825
84433,4.13180147436076,-1.43276483438431,2.29637050722777,-0.96173723646895,4.13058129600788
79092,0.451041829058681,2.49666072121731,1.17168727543283,1.40480526335898,1.38830135639045
114769,4.53766393553905,2.17846295199919,4.32606857563386,2.39284721375416,3.79512754353588
440068,-2.83715705507255,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
59082,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
84674,2.82389635069175,-1.07505609117391,1.10419082061406,-0.865317700246248,-0.980025290152724
22900,3.40721182072516,3.01800031405801,3.41617566832243,3.45729729633571,2.61708549920493
64170,2.14191787624927,-1.14230749094755,-1.2959812292184,-0.178150491188534,-0.327992291163607
23589,5.00109916556826,6.11338344613403,5.07694484608371,5.41935166365761,5.93600902645207
55739,5.5787163232316,6.24765639356183,6.31279473288032,5.0279324231179,5.03324030467809
10498,5.91769030575756,5.97670898002496,6.13221622994549,6.08564693477729,6.38454378569092
57571,-1.50434179527271,-0.171896707878715,0.0399692224278998,-0.80347634965036,-1.59530091994825
79587,5.66383196287723,6.08570513510366,5.4912850121331,5.71820452228379,6.00421923939852
833,5.22445211479066,5.29053432917351,5.06503170966553,5.90413926192798,5.72437035942885
9607,-3.15563415729198,-1.71179865430904,-6.64385618977472,-4.30078940437564,-2.77814027747105
55259,-4.17175413936834,-5.02151974574711,-3.70149225049089,-3.20155625086789,-5.40285965289088
255082,-0.317098600160687,-0.0794110075851601,0.470907355491543,0.878872264466702,-0.935300695817598
22794,5.82500673612697,4.8052509615408,5.06027971461803,5.12492745524208,5.33708111963309
113201,5.52280799557628,4.42057548230624,4.91076373129274,4.67233710255971,4.78606954611047
57082,0.370135670586705,-1.75355037655144,1.69961264081064,1.28699101129282,1.71105454746944
64921,3.81552971638919,3.48990794547796,3.14662073698655,3.0685601749421,2.8523678826168
57524,-4.00584601723424,-5.89492038312848,-4.61523740871559,-2.96933577427503,-6.64385618977472
57513,3.85612423221066,3.99730953597101,3.43125132746471,3.57449612595005,3.46257027598628
8573,4.59079533396147,3.91724024985996,3.90641684080223,4.17380697730675,4.06553977633899
843,3.09905899324227,3.35068044516833,3.37982386545704,2.46905980391032,2.84623260192822
120329,-2.42311115033942,-6.64385618977472,-2.66627183487015,-4.19201524612892,-6.64385618977472
23581,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
834,4.78825608057841,2.2685628019093,4.35928729369986,2.35232187691815,5.64971246844397
835,5.15790785663776,4.92042920342907,4.58113719882292,5.29450904858865,4.76296701070754
836,4.79502743848045,4.00769444714947,4.74527051240574,4.46108636592607,4.39202029812056
837,6.18592891965422,2.54802302627698,3.64865933283737,4.16067297065154,4.57658818399242
838,2.0713293472499,-1.44971378433579,2.52482271383859,2.10909272716397,3.87551470858194
839,5.66983031206732,5.12543935427011,5.11744409794761,4.86083971904543,5.35679117556788
840,3.99390130840571,5.79020368013267,6.26135622592508,5.10436297321899,5.35087036964364
9994,1.69934329684689,1.56997826588536,1.44697290750133,2.18387933981578,1.87806611028602
841,5.14484109620797,4.54749489817309,4.55681030743119,4.4472800559701,4.75935917850432
842,3.88997754629281,2.63752252581598,3.81432864233654,2.96105613898377,2.34559895689787
844,-1.9356798374993,-3.65533864750136,-4.72042613744919,-4.51321450403749,-4.39321770755989
845,-0.758513312445943,-5.41933621520677,-4.23413912459875,-4.3473219712115,-6.64385618977472
846,-5.8071656151286,-5.92016516608854,-4.58646269754174,-6.64385618977472,-5.87060604185975
57091,-0.823408532930651,-6.64385618977472,-2.39150589585908,-3.23386127342582,-3.84623114285793
831,7.48651703131317,7.35427680742107,7.42250343013449,7.10528360301208,7.81047933336233
54897,3.88615964317745,2.42210307724396,3.41683276873428,2.17413878479678,2.52503732481967
117144,-3.53439331331097,-3.77205275799672,-6.64385618977472,-3.80235801717918,-3.66886142818557
440278,-1.06362168136925,-0.438888723851376,-0.605565424145699,-0.0222347295265052,0.800804093068871
117155,0.92430865665315,2.14741654669531,0.138736669894873,0.167885388473822,1.08552296253901
347732,0.374429138138164,0.37491933864089,-1.69605376202301,-1.89852135032306,-0.338484644959838
378807,-6.64385618977472,-6.64385618977472,-6.64385618977472,-4.81535003260013,-6.64385618977472
79820,-2.22893365260743,-1.49162407060507,0.785763834725911,-4.21181319856892,-1.22300131286606
57828,-3.33509505230685,-0.642870457653269,-2.9510684797362,-3.11266456072205,-4.05487895115537
847,5.59678127533127,6.00835549639496,6.2513515984951,5.09355333177116,6.20792140085346
857,4.35346950429201,2.37119601144589,2.78203178469131,3.12041558357753,3.34744204339198
858,3.04250418045931,0.790021659047371,3.07127892193608,1.93320439202495,1.65634335976485
859,-6.64385618977472,-4.76056094951965,-6.64385618977472,-6.64385618977472,-6.64385618977472
10367,4.91051533095657,5.27466794521545,5.45469795801215,5.08681911719041,3.75438694148035
9139,4.50241916746449,3.97888935448882,3.0850515397066,3.66959887567028,3.84391972615376
863,1.75753619919068,-2.00659814957286,-0.126815821147969,-0.963398627083678,0.318726401197343
865,4.75328271045573,4.97477924425553,4.61389992119758,4.71793230466932,4.9658391004758
868,3.42654925891887,4.20872072084416,3.48205699321547,3.4508573018507,3.08305305237098
23624,5.97604831948102,5.99582888799964,5.98725067101661,6.00657889732248,6.21120445552051
79872,4.11510031348588,3.38793062801652,3.83383494413351,3.73096311121518,3.39498344533386
869,-1.77433614230845,-1.54000856671797,-3.08817572042888,-0.562734929095261,3.58603446032663
147381,-1.68564350555821,-4.27860422104507,-3.03929852143972,-6.64385618977472,-3.83462715885772
643866,0.416979549791415,-0.750810569918975,-0.718841723897124,-0.504366435499118,-1.27904723691695
140689,-3.75717333207549,-5.42714794389236,-6.64385618977472,-6.64385618977472,-5.35844035650166
867,2.29797879217611,2.06248629545152,1.9392877707463,3.01663749517313,2.4417974068638
873,6.03702172899559,6.99388820123091,6.34125966995885,6.72475508674477,5.57373896615822
874,2.26630988957865,4.60324203391823,3.13578200888599,2.8318675743988,0.519969010234417
84869,3.47287100441979,2.5981371117798,3.39444819086095,3.21861631310563,3.21465730818421
875,1.36882678216189,0.801956520588761,0.542848759727081,3.1624284173707,2.54502110743391
55871,5.6379512827867,4.85786426671659,4.63149322281862,5.3349833457066,6.33076303455392
150472,5.54000942039115,5.25182683889136,5.53542920992782,5.85963912509374,5.10800161585907
445571,5.50329761347914,5.5242192588083,5.42954711621926,3.01027796388539,4.27080697952527
220869,3.38098976613275,-0.516848364592956,-6.64385618896961,-0.0855353217984531,1.41548872248988
644019,4.04912022753417,3.39897390178433,3.75035919221421,5.03332483074385,3.66987489962764
10951,5.74348843936112,5.0774633219218,5.05049805256352,5.88325563019306,5.60926921773801
84733,1.89562337822771,2.47391495028184,3.06758655092003,1.99549385075023,3.43739534701697
11335,7.82454660585416,7.60070731216692,7.08414176370055,7.79284917289777,7.60112322486428
8535,4.21124409845394,4.88275759613439,3.67210064802744,4.33646692916784,4.9782815499863
23468,4.22693526345372,2.00727853531067,3.92210698530677,4.1591182601328,3.8900464584628
23466,3.02320640749395,-1.35367124016793,-0.25695009754706,1.9772216674814,0.109594299910302
23492,3.86698253816869,3.19286008653134,2.91088061782651,2.93482691087539,1.9938694820129
57332,4.04360133357641,4.53264881555397,3.33319203810967,4.02495247568793,4.37042265782267
25776,5.18204523050062,3.92264629711133,5.1162870087963,5.02333892410686,4.0166476091732
54862,5.67375145048247,6.59621513111501,6.73130082040096,5.3012793133776,5.32889942916793
200014,4.84553890838873,4.62449908601211,4.16078678296609,3.78562697594151,4.79580933273091
57545,2.27860606310712,-0.0984143395570622,1.50533665446396,2.34179114544991,2.31449293775828
387707,-2.44823787891615,-3.33243083599146,-2.95181776063866,-3.30008913748922,-3.83283331022198
55749,5.03870697353018,4.25390039655823,4.94090598721391,4.83716111650133,4.47109871459969
147372,-2.14624113066285,-5.43136458933117,-4.9996662302563,-4.0252293670456,-6.64385618977472
883,1.53744607767248,1.3280328588696,1.20422835550361,2.40992733982451,1.39592822196149
56267,3.9860748691496,3.102688349307,3.68967987186434,4.11721690865867,3.82181521626264
1238,-1.55175250949941,-1.65335150183476,-0.604217690990311,-2.75636589753264,-4.84353294804825
112869,4.65378808937978,5.05987462471253,4.00864345871223,4.9718198586891,4.82915996177756
92922,2.14226707311897,1.34866850775675,-1.54870719474355,1.66310565654801,-0.0550893661860598
79839,-0.769335473457605,0.0299569265105194,-1.48903819930762,-0.948480985674435,-1.44748372917937
388389,1.51108460569506,1.73536647374644,1.99408185199904,2.05151794917832,1.39723286712859
112942,5.26979103162281,4.72251653259325,4.94822455323864,6.25306073854714,5.26434009963281
126402,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
29903,2.91447525962195,2.55381013090105,1.57744190759396,1.18536533421135,1.39579231396553
203260,5.33001714033058,5.74810203269824,4.98426620393044,4.96467411621807,4.5635548548536
255101,-1.86886752627297,0.577686037313461,-1.27243207938295,-0.436121765107538,-1.16389619787664
90550,4.76671652856823,5.00882531240483,5.61242286164563,4.96957920410369,4.06587556283831
55013,2.55611001740687,3.00990474029462,2.69973243419898,3.31223667195385,2.44286922187987
256309,-1.47640346516975,-4.12431898000711,-1.40826439410011,-0.217135414118911,-1.81627051894713
201973,2.21903325133075,0.922532404619715,0.717759369889602,2.12468363244456,1.43817798054057
153733,3.24627365317876,4.20879455539714,3.19419473513586,3.12216415441917,3.72737884037564
29070,2.68934434402677,1.87727116506361,2.35889703187609,2.151847708532,-0.726405207231136
93233,-0.709138483084915,-1.24353212060463,-2.16992666906089,-0.747301662365816,-2.58421720635486
84317,5.44258824621161,6.01531004426084,5.29880995368601,5.40414763179708,4.95663432270637
164592,-3.39682050513528,-3.45878633567389,-4.64357546529597,-2.98866844128559,-3.26802487837249
150275,3.75060676412868,2.62551593456432,3.12311173282372,3.14023792542608,3.18217944095965
220136,0.0718581606378093,-2.64524246016384,-1.21045431330523,-2.12732075572456,-5.04506416564911
90060,4.09471088028702,3.6331220339848,4.05263840215992,4.19976020261976,2.77170912850567
79635,1.64097496766109,0.787991254417795,-0.860304245129269,0.82895474935825,0.0941178658176883
160857,2.50273335077923,2.06221895231027,1.86184960096973,1.22897546783714,0.540504495883629
84902,3.50435088277926,3.68276668563732,3.5225931426854,3.87890906421632,3.84073260132747
115098,6.70946015377687,6.87618259531881,6.57349940378444,6.78765836853723,7.07060302099217
202243,3.38852883333323,2.99526562094893,2.78612243685701,2.32191701467803,3.44552033163202
90693,2.60651045315427,2.16377476802628,1.22950318563299,0.929680141165512,1.19211982014253
133957,4.1829627335553,3.45008070618409,3.22856778258642,3.92156390988755,3.27246189511744
223075,-4.07353883924147,-5.37292667041398,-4.72753881383359,-0.206156516095984,-3.85161235155672
151903,6.32325296383734,6.80392806269086,6.08367877068359,5.97088607671699,6.15298347501049
81576,4.83646748973065,5.3218016434365,4.74476823058783,4.31759207687712,4.57362574838165
55610,3.80476330264484,3.38891081331147,3.24486404833111,3.41700866204587,3.00520476177744
79879,2.39032828069935,-1.21301363378781,2.03866537101798,2.12840254869708,2.07841591914572
84229,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472
64753,1.25016441971747,-0.0935965109668458,-2.53851762227351,0.0450576961100438,-0.914597186507856
339230,4.80945252543941,5.27597492115905,4.86859139391316,5.15575017017469,4.61666513492392
165055,1.05229015034869,-0.283372806924011,1.31124139098409,2.48992854509041,2.28503510386293
152206,-1.65262133939793,-3.02105854620063,-1.42301397653913,-1.92713453696061,-1.6720279890925
151278,-3.58237227550445,-5.04603775433567,-6.64385618977472,-6.64385618977472,-6.64385618977472
285025,-2.85361919692597,-5.75246434107399,-4.54305845352015,-5.45423486384889,-4.45557083851368
84865,2.36731363061103,1.64962875087237,0.778315717617036,2.43650932323066,2.19627982068982
9720,-2.62362665058279,-4.21935500228279,-3.48094848034759,-4.7675357181601,-3.84748512466735
284047,-2.1344596603929,-6.19393032332191,-4.45555465559171,-5.59080141954956,-3.70858632741418
348254,-6.64385618977472,-4.62062471269681,-4.84532982519871,-5.83723123829689,-6.64385618977472
339184,-6.64385618977472,-6.64385618977472,-6.64385618977472,-6.64385618977472,-5.4574715673129
57639,2.4949522586957,1.5841836317998,3.12768588254676,1.9992615243182,-0.397495225000285
159686,-4.88597956553348,-5.653463874575,-3.76067098661651,-3.36955069231443,-6.64385618977472
130940,-0.747995937333837,-2.33458713654817,-3.90691269693235,-0.668532516852093,-1.71785935767539
91050,4.86744249290961,2.85570280324946,3.89380814336606,3.33291950180639,2.61929079963252
64770,5.06735446644168,5.08370749319279,4.77762466028479,4.82435251381833,4.90133743686449
284992,1.05430421210354,1.02046215808616,2.3662348165087,2.61778862863831,2.16508948407348
115948,-4.28051230366233,-3.27507478361304,-4.73160959776876,-4.05916022553971,-6.64385618977472
100129792,-0.0418430471413922,-1.60990324989686,-0.896062738034509,-1.86688141256354,-1.66065793138075
283152,-1.60821439291406,1.14539753377221,-0.565708291223365,0.402458317287031,0.0263346776238666
645811,-1.0125589599232,3.28428808715066,-4.84860238486544,-0.297732152747789,-6.64385618977472
147872,-4.36952279125244,-5.23846191849481,-6.64385618977472,-6.64385618977472,-5.198773177527
550631,-0.822563145571308,-2.12580352852213,-0.416868688533481,-1.61468908107184,-0.969565766685939
339965,-2.88937385907617,-5.72175011913289,-4.51474490615116,-6.64385618977472,-6.64385618977472
126075,4.17451050004267,4.66013829568983,3.60233968586096,3.39472625059588,2.99555842150636
80071,-0.0702808474915357,-0.659498682347394,-1.09928128546813,0.970057660847573,-0.0741631648239381
347475,-6.64385618977472,-6.64385618977472,-3.34618756597707,-4.76671950552601,-6.64385618977472
126661,-0.0534815430938782,-1.7950101891563,-0.231436604229937,0.131764511769168,-0.425341364243889
149483,-0.176176787701297,0.654747124985777,-0.0313134844685948,-2.46084612340138,-0.658234962907004
343099,1.84594722348722,0.750408732543724,2.3841623859157,2.35601373525904,1.49509111011746
25790,0.430692841065237,-2.20454365059749,1.00516830659855,-0.488220478986572,0.65074090969588
64793,3.02006022834966,2.22233186519152,2.92026864387548,3.74619506922979,2.70575831336804
28952,4.45161944235448,4.38188155966481,4.49319534013581,5.04014825261623,4.47949724360949
374969,4.66769475155119,4.08233267687858,3.99489416815268,4.11843833030352,4.59858096781391
